age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,poutcome
0.24675324675324675,0.5454545454545454,1.0,0.6666666666666666,0.0,0.20595195410541411,1.0,0.0,0.0,0.6333333333333333,0.2727272727272727,0.3189992181391712,0.0625,0.40970350404312667,0.6666666666666666
0.4155844155844156,0.18181818181818182,0.0,0.3333333333333333,0.0,0.01197561850125493,1.0,0.0,0.0,0.6,0.9090909090909091,0.09304143862392494,0.0625,0.4339622641509434,0.6666666666666666
0.22077922077922077,0.7272727272727273,1.0,0.3333333333333333,0.0,0.3492291143779132,0.0,0.0,0.0,0.4,0.6363636363636364,0.09695074276778734,0.0625,0.0,0.3333333333333333
0.22077922077922077,0.18181818181818182,1.0,0.3333333333333333,0.0,0.16034420939404806,1.0,1.0,0.0,0.4,0.2727272727272727,0.3096168881939015,0.0,0.0,0.3333333333333333
0.14285714285714285,0.5454545454545454,1.0,0.6666666666666666,0.0,0.1182502689135891,1.0,0.0,1.0,0.7333333333333333,0.36363636363636365,0.7154026583268178,0.0,0.0,0.3333333333333333
0.23376623376623376,0.7272727272727273,0.5,0.6666666666666666,0.0,0.08813194693438509,0.0,0.0,0.0,0.16666666666666666,0.5454545454545454,0.31430805316653637,0.25,0.0,0.3333333333333333
0.3116883116883117,0.0,0.0,0.6666666666666666,0.0,0.2514162782359269,1.0,0.0,1.0,0.06666666666666667,0.45454545454545453,0.33541829554339325,0.0,0.0,0.3333333333333333
0.15584415584415584,0.7272727272727273,0.0,0.6666666666666666,0.0,0.05873072785944783,1.0,1.0,0.0,0.13333333333333333,0.36363636363636365,0.10320562939796717,0.0,0.9838274932614556,0.6666666666666666
0.2727272727272727,0.5454545454545454,0.0,0.0,0.0,0.0844747221226246,1.0,0.0,0.0,0.03333333333333333,0.09090909090909091,0.2736512900703675,0.0625,0.6981132075471698,0.0
0.3116883116883117,0.09090909090909091,0.5,0.6666666666666666,0.0,0.06475439225528863,1.0,1.0,0.0,0.6,0.9090909090909091,0.06724003127443315,0.0,0.0,0.3333333333333333
0.24675324675324675,0.2727272727272727,0.5,0.6666666666666666,0.0,0.18773754033703838,1.0,0.0,1.0,0.26666666666666666,0.36363636363636365,0.07427677873338545,0.0,0.0,0.3333333333333333
0.1038961038961039,0.5454545454545454,0.0,0.6666666666666666,0.0,0.025313732520616708,1.0,0.0,1.0,0.9,0.36363636363636365,0.1532447224394058,0.125,0.0,0.3333333333333333
0.22077922077922077,0.18181818181818182,1.0,0.3333333333333333,0.0,0.045679455001792754,0.0,0.0,0.0,0.9333333333333333,0.6363636363636364,0.5144644253322909,0.3125,0.0,0.3333333333333333
0.24675324675324675,0.18181818181818182,0.5,0.3333333333333333,0.0,0.048691287199713155,1.0,1.0,1.0,0.6333333333333333,0.36363636363636365,0.08913213448006255,0.1875,0.0,0.3333333333333333
0.6753246753246753,0.9090909090909091,0.0,1.0,0.0,0.13431337396916457,0.0,0.0,0.0,0.36666666666666664,0.18181818181818182,0.03674745895230649,0.1875,0.0,0.3333333333333333
0.12987012987012986,0.18181818181818182,1.0,0.3333333333333333,0.0,0.10168519182502689,0.0,0.0,0.0,0.26666666666666666,0.2727272727272727,0.08913213448006255,0.3125,0.0,0.3333333333333333
0.5454545454545454,0.5454545454545454,0.0,1.0,0.0,0.19555396199354608,1.0,0.0,0.0,0.2,0.36363636363636365,0.7396403440187647,0.0625,0.0,0.3333333333333333
0.11688311688311688,0.6363636363636364,0.0,0.0,1.0,0.028612405880243816,0.0,0.0,0.0,0.43333333333333335,0.5454545454545454,0.0946051602814699,0.1875,0.0,0.3333333333333333
0.16883116883116883,0.18181818181818182,1.0,0.6666666666666666,0.0,0.04582287558264611,0.0,0.0,0.0,0.7,0.6363636363636364,0.04222048475371384,0.1875,0.0,0.3333333333333333
0.2077922077922078,0.5454545454545454,0.0,0.0,0.0,0.2407314449623521,1.0,0.0,0.0,0.5,0.2727272727272727,0.08131352619233777,0.0625,0.39622641509433965,0.6666666666666666
0.38961038961038963,0.09090909090909091,0.0,0.6666666666666666,0.0,0.08261025457153101,1.0,0.0,0.5,0.6333333333333333,0.2727272727272727,0.1313526192337764,0.25,0.0,0.3333333333333333
0.2727272727272727,0.18181818181818182,0.0,0.6666666666666666,0.0,0.04697024022947293,1.0,0.0,0.0,0.7,0.36363636363636365,0.1712275215011728,0.0,0.0,0.3333333333333333
0.12987012987012986,0.09090909090909091,0.0,0.6666666666666666,0.0,0.04596629616349946,1.0,0.0,1.0,0.03333333333333333,0.7272727272727273,0.1313526192337764,0.0,0.0,0.3333333333333333
0.4155844155844156,0.6363636363636364,0.0,0.0,0.0,0.4254571531014701,0.0,0.0,0.0,0.6,0.9090909090909091,0.04143862392494136,0.375,0.0,0.3333333333333333
0.2727272727272727,0.7272727272727273,0.0,0.6666666666666666,0.0,0.05571889566152743,0.0,0.0,0.0,0.1,0.36363636363636365,0.022673964034401875,0.25,0.0,0.3333333333333333
0.35064935064935066,0.5454545454545454,0.0,1.0,0.0,0.04732879168160631,1.0,0.0,0.0,0.36666666666666664,0.36363636363636365,0.09616888193901485,0.1875,0.0,0.3333333333333333
0.4025974025974026,0.18181818181818182,0.5,0.6666666666666666,0.0,0.04238078164216565,1.0,0.0,1.0,0.26666666666666666,0.45454545454545453,0.8162627052384676,0.5625,0.0,0.3333333333333333
0.23376623376623376,0.18181818181818182,1.0,0.3333333333333333,0.0,0.15467909645034061,0.0,0.0,0.0,0.7,0.6363636363636364,0.07036747458952307,0.0625,0.0,0.3333333333333333
0.35064935064935066,0.09090909090909091,0.0,0.6666666666666666,0.0,0.016565077088562207,1.0,1.0,0.0,0.6666666666666666,0.5454545454545454,0.2071931196247068,0.0625,0.0,0.3333333333333333
0.4805194805194805,0.45454545454545453,0.0,0.3333333333333333,0.0,0.045679455001792754,0.0,0.0,1.0,0.5,0.36363636363636365,0.31118060985144647,0.125,0.0,0.3333333333333333
0.3116883116883117,0.2727272727272727,0.0,1.0,0.0,0.157475797776981,0.0,0.0,0.0,0.3333333333333333,0.6363636363636364,0.1125879593432369,0.0,0.2803234501347709,1.0
0.5064935064935064,0.9090909090909091,0.0,0.0,0.0,0.04833273574757978,0.0,0.0,1.0,0.8,0.45454545454545453,0.19390148553557468,0.0625,0.0,0.3333333333333333
0.42857142857142855,0.2727272727272727,0.0,1.0,0.0,0.03363212621011115,0.0,0.0,0.0,1.0,0.5454545454545454,0.035183737294761534,0.125,0.0,0.3333333333333333
0.2597402597402597,0.18181818181818182,0.0,0.3333333333333333,0.0,0.07529580494801004,0.0,0.0,0.0,0.4,0.8181818181818182,0.18842845973416733,0.0625,0.49595687331536387,1.0
0.16883116883116883,0.5454545454545454,0.0,0.0,0.0,0.08540695589817139,1.0,0.0,0.0,0.43333333333333335,0.36363636363636365,0.23924941360437843,0.0,0.9514824797843666,0.6666666666666666
0.2727272727272727,0.6363636363636364,0.5,0.0,0.0,0.06281821441376838,0.0,0.0,0.0,0.9333333333333333,0.6363636363636364,0.15089913995308835,0.0625,0.0,0.3333333333333333
0.16883116883116883,0.7272727272727273,1.0,0.3333333333333333,0.0,0.03176765865901757,0.0,0.0,1.0,0.6666666666666666,0.36363636363636365,0.12040656763096169,0.0625,0.0,0.3333333333333333
0.15584415584415584,0.18181818181818182,0.0,0.3333333333333333,0.0,0.052922194334887054,1.0,0.0,0.0,0.5333333333333333,0.9090909090909091,0.26348709929632524,0.0,0.33423180592991913,0.6666666666666666
0.4805194805194805,0.18181818181818182,0.5,0.3333333333333333,0.0,0.26740767300107565,1.0,0.0,0.0,0.7,0.5454545454545454,0.12040656763096169,0.0625,0.0,0.3333333333333333
0.06493506493506493,0.09090909090909091,1.0,0.6666666666666666,0.0,0.08153460021513087,1.0,0.0,1.0,0.1,0.45454545454545453,0.07818608287724785,0.125,0.0,0.3333333333333333
0.19480519480519481,0.18181818181818182,1.0,0.3333333333333333,0.0,0.06281821441376838,0.0,0.0,1.0,0.36666666666666664,0.36363636363636365,0.04222048475371384,0.25,0.0,0.3333333333333333
0.3246753246753247,0.5454545454545454,0.0,0.6666666666666666,0.0,0.0681964861957691,1.0,1.0,0.0,0.6333333333333333,0.2727272727272727,0.18451915559030493,0.125,0.9164420485175202,0.6666666666666666
0.18181818181818182,0.18181818181818182,0.0,0.3333333333333333,0.0,0.11057726783793474,0.0,0.0,0.0,0.36666666666666664,0.09090909090909091,0.5121188428459734,0.1875,0.0,0.3333333333333333
0.23376623376623376,0.0,0.0,0.3333333333333333,0.0,0.06511294370742202,1.0,0.0,1.0,0.8666666666666667,0.36363636363636365,0.24315871774824083,0.0625,0.0,0.3333333333333333
0.33766233766233766,0.7272727272727273,1.0,0.6666666666666666,0.0,0.22667622803872356,0.0,0.0,1.0,0.6,0.45454545454545453,0.05551211884284597,0.0,0.0,0.3333333333333333
0.2727272727272727,0.2727272727272727,0.0,0.3333333333333333,0.0,0.12893510218716386,1.0,0.0,0.0,0.26666666666666666,0.2727272727272727,0.17591868647380765,0.0,0.9083557951482479,0.6666666666666666
0.2727272727272727,0.7272727272727273,0.0,0.3333333333333333,0.0,0.11896737181785587,1.0,1.0,0.0,0.9,0.0,0.0875684128225176,0.0625,0.0,0.3333333333333333
0.36363636363636365,0.36363636363636365,0.0,0.3333333333333333,0.0,0.045679455001792754,1.0,0.0,0.0,0.3,0.5454545454545454,0.05785770132916341,0.0,0.0,0.3333333333333333
0.15584415584415584,0.18181818181818182,0.0,0.3333333333333333,0.0,0.06468268196486196,1.0,0.0,1.0,0.8333333333333334,0.36363636363636365,0.026583268178264268,0.1875,0.0,0.3333333333333333
0.5064935064935064,0.18181818181818182,0.0,0.6666666666666666,0.0,0.045679455001792754,1.0,0.0,0.0,0.1,0.6363636363636364,0.11415168100078187,0.0,0.0,0.3333333333333333
0.06493506493506493,0.09090909090909091,1.0,0.6666666666666666,0.0,0.05220509143062029,1.0,0.0,1.0,0.5,0.36363636363636365,0.2838154808444097,0.0625,0.0,0.3333333333333333
0.23376623376623376,0.2727272727272727,0.0,0.6666666666666666,0.0,0.06461097167443527,1.0,1.0,0.0,0.26666666666666666,0.5454545454545454,0.36825645035183735,0.0,0.0,0.3333333333333333
0.15584415584415584,0.5454545454545454,1.0,0.6666666666666666,0.0,0.055001792757260665,0.0,0.0,0.5,0.13333333333333333,1.0,0.21892103205629398,0.0,0.0,0.3333333333333333
0.18181818181818182,0.2727272727272727,0.5,0.6666666666666666,0.0,0.045679455001792754,0.0,0.0,0.0,0.6,0.6363636363636364,0.07193119624706802,0.1875,0.0,0.3333333333333333
0.1038961038961039,0.2727272727272727,0.0,0.6666666666666666,0.0,0.09903191107923986,0.0,0.0,0.0,0.4666666666666667,0.2727272727272727,0.46755277560594216,0.0,0.0,0.3333333333333333
0.2727272727272727,0.2727272727272727,0.0,0.6666666666666666,0.0,0.09544639655790606,1.0,0.0,0.0,0.7333333333333333,0.5454545454545454,0.31430805316653637,0.25,0.0,0.3333333333333333
0.22077922077922077,0.7272727272727273,0.0,0.6666666666666666,0.0,0.08970957332377195,1.0,0.0,0.0,0.36666666666666664,0.36363636363636365,0.18060985144644254,0.0625,0.0,0.3333333333333333
0.24675324675324675,0.2727272727272727,0.0,0.6666666666666666,1.0,0.045679455001792754,0.0,0.0,1.0,0.5666666666666667,0.45454545454545453,0.17591868647380765,0.0,0.0,0.3333333333333333
0.33766233766233766,0.18181818181818182,0.0,0.3333333333333333,0.0,0.14973108641089997,1.0,0.0,0.0,0.13333333333333333,0.09090909090909091,0.05394839718530102,0.375,0.2183288409703504,0.6666666666666666
0.2857142857142857,0.7272727272727273,1.0,0.6666666666666666,0.0,0.10175690211545357,1.0,0.0,0.0,0.6666666666666666,1.0,0.06489444878811572,0.25,0.5471698113207547,0.6666666666666666
0.44155844155844154,0.36363636363636365,0.0,0.0,0.0,0.16930799569738259,0.0,0.0,0.0,0.9333333333333333,0.0,0.04847537138389367,0.0,0.0,0.3333333333333333
0.16883116883116883,0.09090909090909091,1.0,0.6666666666666666,0.0,0.06561491574040874,0.0,0.0,0.0,0.9,0.36363636363636365,0.0656763096168882,0.125,0.0,0.3333333333333333
0.35064935064935066,0.2727272727272727,0.0,0.6666666666666666,0.0,0.21799928289709572,0.0,0.0,0.0,0.4,0.09090909090909091,0.10633307271305707,0.0625,0.22911051212938005,0.6666666666666666
0.5324675324675324,0.2727272727272727,0.0,0.6666666666666666,0.0,0.3556113302258874,0.0,0.0,1.0,0.5333333333333333,0.45454545454545453,0.127443315089914,0.0,0.0,0.3333333333333333
0.37662337662337664,0.7272727272727273,0.0,0.6666666666666666,0.0,0.1363929723915382,0.0,0.0,0.0,0.2,0.6363636363636364,0.0985144644253323,0.0625,0.0,0.3333333333333333
0.4935064935064935,0.5454545454545454,0.0,0.0,0.0,0.07500896378630334,1.0,0.0,0.5,0.2,0.5454545454545454,0.12900703674745895,0.3125,0.0,0.3333333333333333
0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.9863750448189316,0.0,0.0,0.0,0.13333333333333333,0.6363636363636364,0.31508991399530883,0.0625,0.0,0.3333333333333333
0.012987012987012988,1.0,1.0,0.6666666666666666,0.0,0.07235568304051632,0.0,0.0,0.5,0.23333333333333334,0.5454545454545454,0.3385457388584832,0.125,0.0,0.3333333333333333
0.36363636363636365,0.6363636363636364,0.5,0.0,0.0,0.05629257798494084,0.0,0.0,1.0,0.6,0.45454545454545453,0.12118842845973417,0.0,0.0,0.3333333333333333
0.14285714285714285,0.5454545454545454,1.0,0.0,0.0,0.04395840803155253,1.0,0.0,0.0,0.4666666666666667,0.36363636363636365,0.24550430023455824,0.0,0.0,0.3333333333333333
0.2727272727272727,0.7272727272727273,0.5,0.6666666666666666,0.0,0.0479741842954464,0.0,1.0,1.0,0.6333333333333333,0.45454545454545453,0.1313526192337764,0.5625,0.0,0.3333333333333333
0.2987012987012987,0.6363636363636364,0.0,0.0,0.0,0.045679455001792754,0.0,0.0,0.0,0.43333333333333335,0.2727272727272727,0.12275215011727912,0.0,0.0,0.3333333333333333
0.3116883116883117,0.5454545454545454,0.0,0.0,0.0,0.1079956973825744,1.0,1.0,0.0,0.3333333333333333,0.36363636363636365,0.5527756059421423,0.0625,0.0,0.3333333333333333
0.19480519480519481,0.18181818181818182,1.0,0.6666666666666666,0.0,0.06138400860523485,1.0,0.0,0.0,0.5666666666666667,0.36363636363636365,0.006254886630179828,0.1875,0.0,0.3333333333333333
0.36363636363636365,0.5454545454545454,0.0,0.6666666666666666,0.0,0.11179634277518824,0.0,1.0,0.0,0.43333333333333335,0.5454545454545454,0.10946051602814699,0.0625,0.0,0.3333333333333333
0.45454545454545453,0.5454545454545454,0.0,0.6666666666666666,0.0,0.1731086410899964,1.0,0.0,0.0,0.6666666666666666,0.9090909090909091,0.6137607505863957,0.25,0.41778975741239893,0.6666666666666666
0.4935064935064935,0.7272727272727273,0.0,0.0,0.0,0.3011115095016135,0.0,0.0,0.0,0.03333333333333333,0.5454545454545454,0.1704456606724003,0.0,0.0,0.3333333333333333
0.22077922077922077,0.2727272727272727,1.0,0.6666666666666666,0.0,0.011545356758694872,1.0,0.0,0.0,0.6333333333333333,0.9090909090909091,0.03596559812353401,0.3125,0.4797843665768194,0.6666666666666666
0.2857142857142857,0.18181818181818182,0.0,0.3333333333333333,0.0,0.07020437432771602,1.0,0.0,0.0,0.4,0.36363636363636365,0.09538702111024237,0.1875,0.0,0.3333333333333333
0.19480519480519481,0.18181818181818182,1.0,0.3333333333333333,0.0,0.07242739333094299,0.0,1.0,0.0,0.9,0.0,0.1235340109460516,0.125,0.25336927223719674,0.6666666666666666
0.6233766233766234,0.9090909090909091,0.0,0.6666666666666666,0.0,0.06023664395840803,0.0,0.0,0.0,0.5666666666666667,0.0,0.26739640344018767,0.0,0.5283018867924528,1.0
0.35064935064935066,0.5454545454545454,0.0,0.0,0.0,0.08060236643958409,1.0,0.0,0.0,0.9333333333333333,0.0,0.08287724784988272,0.0,0.4420485175202156,0.6666666666666666
0.12987012987012986,0.18181818181818182,1.0,0.3333333333333333,0.0,0.17655073503047689,0.0,0.0,0.0,0.26666666666666666,0.18181818181818182,0.17591868647380765,0.0,0.0,0.3333333333333333
0.15584415584415584,0.18181818181818182,1.0,0.6666666666666666,0.0,0.05722481176048763,1.0,0.0,0.0,0.6333333333333333,0.2727272727272727,0.3017982799061767,0.125,0.0,0.3333333333333333
0.2987012987012987,0.2727272727272727,1.0,0.0,0.0,0.07006095374686268,1.0,0.0,0.0,0.4,0.36363636363636365,0.1962470680218921,0.0,0.9433962264150944,0.6666666666666666
0.35064935064935066,0.5454545454545454,0.0,0.0,0.0,0.05951954105414127,1.0,1.0,0.0,0.9333333333333333,0.5454545454545454,0.08209538702111024,0.0625,0.0,0.3333333333333333
0.33766233766233766,0.18181818181818182,0.0,0.3333333333333333,0.0,0.40193617784152025,1.0,0.0,0.0,0.9666666666666667,0.5454545454545454,0.0508209538702111,0.8125,0.0,0.3333333333333333
0.2597402597402597,0.09090909090909091,0.0,0.6666666666666666,0.0,0.045679455001792754,1.0,1.0,0.0,0.3333333333333333,0.5454545454545454,0.1352619233776388,0.0625,0.0,0.3333333333333333
0.1038961038961039,0.7272727272727273,1.0,0.6666666666666666,0.0,0.1408390103979921,0.0,0.0,0.0,0.9666666666666667,0.18181818181818182,0.12509773260359655,0.1875,0.0,0.3333333333333333
0.45454545454545453,0.2727272727272727,0.0,0.6666666666666666,0.0,0.07321620652563643,1.0,0.0,1.0,0.13333333333333333,0.36363636363636365,0.12900703674745895,0.0,0.0,0.3333333333333333
0.15584415584415584,0.18181818181818182,0.0,0.3333333333333333,0.0,0.05335245607744711,1.0,1.0,0.0,0.5666666666666667,0.5454545454545454,0.1970289288506646,0.0,0.0,0.3333333333333333
0.14285714285714285,0.09090909090909091,0.0,0.6666666666666666,0.0,0.07429186088203657,0.0,0.0,0.0,0.03333333333333333,0.45454545454545453,0.15559030492572323,0.0,0.0,0.3333333333333333
0.11688311688311688,0.7272727272727273,1.0,0.6666666666666666,0.0,0.09480100394406597,1.0,0.0,1.0,0.16666666666666666,0.45454545454545453,0.5168100078186083,0.0625,0.0,0.3333333333333333
0.2597402597402597,0.5454545454545454,1.0,1.0,0.0,0.08676945141627823,1.0,0.0,1.0,0.36666666666666664,0.36363636363636365,0.25254104769351055,0.375,0.0,0.3333333333333333
0.4805194805194805,0.7272727272727273,1.0,0.6666666666666666,0.0,0.09193259232699892,0.0,0.0,0.5,0.3,0.5454545454545454,0.0875684128225176,0.0,0.0,0.3333333333333333
0.2727272727272727,0.18181818181818182,0.0,0.3333333333333333,0.0,0.07816421656507709,0.0,0.0,0.0,0.4,0.6363636363636364,0.18451915559030493,0.0625,0.0,0.3333333333333333
0.05194805194805195,1.0,1.0,1.0,0.0,0.04575116529221943,0.0,0.0,0.5,0.4666666666666667,0.45454545454545453,0.1970289288506646,0.1875,0.0,0.3333333333333333
0.2727272727272727,0.7272727272727273,0.0,0.6666666666666666,0.0,0.3133022588741484,1.0,0.0,0.0,0.5666666666666667,0.9090909090909091,0.3940578577013292,0.0,0.49056603773584906,0.6666666666666666
0.35064935064935066,0.6363636363636364,0.0,0.0,0.0,0.29752599498027965,0.0,0.0,0.0,0.5,0.2727272727272727,0.06645817044566067,0.0,0.0,0.3333333333333333
0.2987012987012987,0.2727272727272727,0.0,1.0,0.0,0.06389386877016852,1.0,0.0,1.0,0.23333333333333334,0.36363636363636365,0.5308835027365129,0.0,0.0,0.3333333333333333
0.3116883116883117,0.2727272727272727,0.5,0.6666666666666666,0.0,0.045679455001792754,1.0,0.0,1.0,0.9,0.36363636363636365,0.3596559812353401,0.0625,0.0,0.3333333333333333
0.22077922077922077,0.09090909090909091,0.0,0.6666666666666666,0.0,0.09078522768017211,0.0,1.0,0.0,0.23333333333333334,0.5454545454545454,0.3964034401876466,0.0625,0.0,0.3333333333333333
0.4155844155844156,0.09090909090909091,0.0,0.0,0.0,0.18214413768375762,0.0,0.0,0.0,0.23333333333333334,0.6363636363636364,0.12822517591868648,0.0625,0.0,0.3333333333333333
0.2077922077922078,0.5454545454545454,0.0,0.0,0.0,0.14973108641089997,1.0,0.0,0.0,0.26666666666666666,0.2727272727272727,0.5895230648944488,0.125,0.0,0.3333333333333333
